0.00285714285714	2.86834116751   
0.0314285714286	2.87673487102
0.06	2.59500614187
0.0885714285714	2.23079515919
0.117142857143	1.93496472127
0.145714285714	1.68820970457
0.174285714286	1.50378024493
0.202857142857	1.22551561904
0.231428571429	1.02670161959
0.26	0.892010858941
0.288571428571	0.745246716008
0.317142857143	0.598680471158
0.345714285714	0.428418036066
0.374285714286	0.35541780348
0.402857142857	0.28669706786
0.431428571429	0.219971841118
0.46	0.125217279061
0.488571428571	0.0595381251865
0.517142857143	0.0390786014667
0.545714285714	-0.0
0.574285714286	0.0814159488113
0.602857142857	0.133735823214
0.631428571429	0.075790254448
0.66	0.0373065117268
0.688571428571	0.130159112147
0.717142857143	0.23563046385
0.745714285714	0.311523528871
0.774285714286	0.328146216172
0.802857142857	0.36420529931
0.831428571429	0.508331025912
0.86	0.632935234319
0.888571428571	0.742444679404
0.917142857143	0.811477618875
0.945714285714	0.976657838989
0.974285714286	1.14755416267
1.00285714286	1.11355708359
1.03142857143	1.26088294247
1.06	1.55818747595
1.08857142857	1.6198974552
1.11714285714	1.83048983399
1.14571428571	2.06589510164
1.17428571429	2.17175956739
1.20285714286	2.35478422174
1.23142857143	2.50108785116
1.26	2.62444636947
1.28857142857	2.95503520873
1.31714285714	3.16864269617
1.34571428571	3.24154079165
1.37428571429	3.50386434829
1.40285714286	3.58532271352
1.43142857143	3.82451736451
1.46	4.24654599343
1.48857142857	4.48399669839
1.51714285714	4.46109798486
1.54571428571	4.84645918337
1.57428571429	5.04567043384
1.60285714286	5.0804820794
1.63142857143	5.61249212013
1.66	5.69515750295
1.68857142857	5.89836597886
1.71714285714	6.38751852104
1.74571428571	6.61681499509
1.77428571429	6.72906164351
1.80285714286	6.90206891096
1.83142857143	6.99346591413
1.86	7.43656745728
1.88857142857	7.85062232143
1.91714285714	7.84085826623
1.94571428571	8.22245616055
1.97428571429	8.6068427711
2.00285714286	8.65016576431
2.03142857143	9.26649815855
2.06	9.16324942774
2.08857142857	9.42492862966
2.11714285714	10.0708167985
2.14571428571	9.87300865073
2.17428571429	10.4157553195
2.20285714286	10.6301475645
2.23142857143	10.9981823393
2.26	11.3694946016
2.86	19.8342722442
3.14571428571	24.2450973037
3.43142857143	28.8577637263
3.71714285714	33.6486171829
4.00285714286	38.5983358222
4.28857142857	43.6908993095
4.57428571429	48.9128518609
4.86	54.2527632391
5.14571428571	59.7008265913
5.43142857143	65.2485530731
5.71714285714	70.8885363274
6.00285714286	76.614268294
6.28857142857	82.4199933489
6.57428571429	88.3005914847
6.86	94.2514837818
7.14571428571	100.268555199
7.43142857143	106.34809096
7.71714285714	112.48672374
8.00285714286	118.681389473
8.28857142857	124.929290151
