90.9051 220.847 0
91.8102 211.158 0
94.5254 204.937 0
95.4305 198.899 0
96.3355 193.038 0
97.2406 190.173 0
98.1457 184.57 0
100.861 171.273 0
101.766 156.576 0
102.671 161.329 0
103.576 143.14 0
104.481 141.015 0
106.291 134.829 0
107.196 127.001 0
108.102 119.627 0
109.007 123.259 0
110.817 111.009 0
111.722 99.9771 0
113.532 91.3978 0
115.342 87.3883 0
117.152 76.3846 0
118.057 78.7035 0
118.962 73.0337 0
121.678 64.7993 0
122.583 65.7755 0
123.488 61.9566 0
123.488 61.9566 0
125.298 57.4933 0
126.203 56.6399 0
128.013 52.5596 0
129.823 47.3361 0
129.823 47.3361 0
131.634 45.9414 0
134.349 41.3757 0
135.254 42.6318 0
137.064 38.395 0
139.779 35.629 0
140.684 34.066 0
142.494 31.6119 0
146.115 29.3346 0
147.925 28.4703 0
150.64 26.4193 0
152.45 26.0272 0
153.355 24.516 0
156.071 23.4405 0
157.881 22.4122 0
158.786 21.7519 0
159.691 21.111 0
162.406 20.7977 0
166.026 20.1849 0
167.837 19.8853 0
170.552 19.8853 0
172.362 19.2994 0
176.887 18.4528 0
180.508 18.4528 0
183.223 18.1789 0
185.938 17.3814 0
189.558 17.1234 0
193.179 16.8693 0
198.609 16.1292 0
202.23 15.654 0
207.66 15.1928 0
210.375 15.1928 0
212.185 14.7451 0
213.091 14.3107 0
213.996 14.0983 0
214.901 13.889 0
216.711 13.6829 0
220.331 13.2798 0
225.762 12.8885 0
230.287 12.6972 0
231.192 12.5087 0
238.433 12.1402 0
241.148 11.4353 0
242.958 11.0984 0
243.863 10.7714 0
250.199 10.454 0
255.629 9.99542 0
259.249 9.70092 0
266.49 9.41509 0
271.015 9.13768 0
277.351 9.00206 0
285.497 8.73683 0
294.547 8.22957 0
303.598 7.75176 0
312.649 7.75176 0
320.795 7.3017 0
329.845 7.3017 0
343.422 6.87776 0
353.377 6.67512 0
366.954 6.19424 0
384.15 5.74801 0
394.106 5.41428 0
408.587 5.09993 0
427.594 4.94967 0
445.695 4.80383 0
464.702 4.45776 0
485.519 4.3916 0
498.19 4.26221 0
