0.1e-9 0.9232 0
0.2e-9 0.9121 0
0.3e-9 0.9067 0
0.4e-9 0.8922 0
0.5e-9 0.889 0
0.6e-9 0.8791 0
0.7e-9 0.8751 0
0.8e-9 0.8667 0
0.9e-9 0.8576 0
1.0e-9 0.8427 0
1.1e-9 0.8344 0
1.2e-9 0.8208 0
1.3e-9 0.8123 0
1.4e-9 0.8046 0
1.5e-9 0.7937 0
1.6e-9 0.7824 0
1.7e-9 0.7666 0
1.8e-9 0.7535 0
1.9e-9 0.7436 0
2.0e-9 0.735 0
2.1e-9 0.7168 0
2.2e-9 0.704 0
2.3e-9 0.6837 0
2.4e-9 0.6795 0
2.5e-9 0.6704 0
2.6e-9 0.6645 0
2.7e-9 0.6409 0
2.8e-9 0.6365 0
2.9e-9 0.6177 0
3.0e-9 0.6044 0
3.1e-9 0.5971 0
3.2e-9 0.569 0
3.3e-9 0.5627 0
3.4e-9 0.552 0
3.5e-9 0.546 0
3.6e-9 0.5302 0
3.7e-9 0.5115 0
3.8e-9 0.54305358507 0
3.9e-9 0.530938560946 0
4.0e-9 0.524738448126 0
4.1e-9 0.508128295255 0
4.2e-9 0.493739015817 0
4.3e-9 0.483676599474 0
4.4e-9 0.470413876386 0
4.5e-9 0.457321076822 0
4.6e-9 0.450627386798 0
4.7e-9 0.424820222271 0
4.8e-9 0.41902455136 0
4.9e-9 0.404578472375 0
5.0e-9 0.392279090114 0
5.1e-9 0.385538190623 0
5.2e-9 0.371365880417 0
5.3e-9 0.361519877004 0
5.4e-9 0.356741263367 0
5.5e-9 0.340343536666 0
5.6e-9 0.333554230175 0
5.7e-9 0.319473626009 0
5.8e-9 0.310888252149 0
5.9e-9 0.298433362754 0
6.0e-9 0.294638901196 0
6.1e-9 0.270767210244 0
6.2e-9 0.268975437044 0
6.3e-9 0.255880728879 0
6.4e-9 0.253886010363 0
6.5e-9 0.243174532994 0
6.6e-9 0.237726669615 0
6.7e-9 0.229620617188 0
6.8e-9 0.228729281768 0
6.9e-9 0.213149171271 0
7.0e-9 0.205105438402 0
7.1e-9 0.2 0
7.2e-9 0.191430469442 0
7.3e-9 0.189081225033 0
7.4e-9 0.175663716814 0
7.5e-9 0.169461410328 0
7.6e-9 0.165688337579 0
7.7e-9 0.15562403698 0
7.8e-9 0.148910142349 0
7.9e-9 0.149077982671 0
8.0e-9 0.142031562569 0
8.1e-9 0.133972358449 0
8.2e-9 0.129165273599 0
8.3e-9 0.129888888889 0
8.4e-9 0.120477891916 0
8.5e-9 0.118112870845 0
8.6e-9 0.114690578988 0
8.7e-9 0.108201470916 0
8.8e-9 0.102993744415 0
8.9e-9 0.100860046912 0
9.0e-9 0.0942802562086 0
9.1e-9 0.0978236731068 0
9.2e-9 0.0843600843601 0
9.3e-9 0.087487397782 0
9.4e-9 0.0850116835429 0
9.5e-9 0.0774215171489 0
9.6e-9 0.0781442146451 0
9.7e-9 0.0756696428571 0
9.8e-9 0.0697932873972 0
9.9e-9 0.0709959623149 0
10.0e-9 0.0629770992366 0
10.1e-9 0.0618198137552 0
10.2e-9 0.0624650798972 0
10.3e-9 0.0569069404151 0
10.4e-9 0.0545068692059 0
10.5e-9 0.0507904473596 0
10.6e-9 0.0499381396918 0
10.7e-9 0.0503966923679 0
10.8e-9 0.0471793716924 0
10.9e-9 0.0384572261464 0
11.0e-9 0.0451583913727 0
11.1e-9 0.0402661854275 0
11.2e-9 0.0363081099423 0
11.3e-9 0.0387414623222 0
11.4e-9 0.0365127513762 0
11.5e-9 0.0331541218638 0
11.6e-9 0.0317708915986 0
11.7e-9 0.0330597098842 0
11.8e-9 0.029024637192 0
11.9e-9 0.0257714479485 0
12.0e-9 0.0249943451708 0
12.1e-9 0.0266185427476 0
12.2e-9 0.0235533914619 0
12.3e-9 0.0267218246869 0
12.4e-9 0.0241410285201 0
12.5e-9 0.0253904055724 0
12.6e-9 0.0226244343891 0
12.7e-9 0.0208027133974 0
12.8e-9 0.0157409489544 0
12.9e-9 0.0157498031275 0
13.0e-9 0.0200294217495 0
13.1e-9 0.0172627778405 0
13.2e-9 0.0149914821124 0
13.3e-9 0.0150544882597 0
13.4e-9 0.0120944953091 0
13.5e-9 0.0146396396396 0
13.6e-9 0.0145944111325 0
13.7e-9 0.0116397333032 0
13.8e-9 0.0131998179335 0
13.9e-9 0.013505780016 0
14.0e-9 0.0110410094637 0
14.1e-9 0.0111111111111 0
14.2e-9 0.0108942351339 0
14.3e-9 0.0110734463277 0
14.4e-9 0.00954653937947 0
14.5e-9 0.0104867206201 0
14.6e-9 0.0103767200541 0
14.7e-9 0.00826352728096 0
14.8e-9 0.00859631263432 0
14.9e-9 0.00713476783692 0
15.0e-9 0.00660216277746 0
15.1e-9 0.00726282342261 0
15.2e-9 0.00737379466818 0
15.3e-9 0.00729344729345 0
15.4e-9 0.00444140758456 0
15.5e-9 0.00456308464522 0
15.6e-9 0.00591043418959 0
15.7e-9 0.0055891410973 0
15.8e-9 0.00534759358289 0
15.9e-9 0.00443081117928 0
16.0e-9 0.00499092558984 0
16.1e-9 0.0041265474553 0
16.2e-9 0.00386275846399 0
16.3e-9 0.00456256416106 0
16.4e-9 0.00329695316053 0
16.5e-9 0.00328872760263 0
16.6e-9 0.00285844957695 0
16.7e-9 0.00377013595339 0
16.8e-9 0.00321469575201 0
16.9e-9 0.00217441062028 0
17.0e-9 0.00274348422497 0
17.1e-9 0.00331542243055 0
17.2e-9 0.00148418769266 0
17.3e-9 0.00274473924977 0
17.4e-9 0.00252641249426 0
17.5e-9 0.00366342301088 0
17.6e-9 0.00194753121778 0
17.7e-9 0.00160938038855 0
17.8e-9 0.00250683682771 0
17.9e-9 0.00114012085281 0
18.0e-9 0.00285160260066 0
18.1e-9 0.00183465198945 0
18.2e-9 0.00160366552119 0
18.3e-9 0.00195357389106 0
18.4e-9 0.00113908189999 0
18.5e-9 0.00171271979904 0
18.6e-9 0.00148063781321 0
18.7e-9 0.00103483959986 0
18.8e-9 0.00160421679844 0
18.9e-9 0.0013834447775 0
19.0e-9 0.00114850120593 0
19.1e-9 0.0013764624914 0
19.2e-9 0.000692680674209 0
19.3e-9 0.00149031296572 0
19.4e-9 0.00103902101131 0
19.5e-9 0.00057431656329 0
19.6e-9 0.001155001155 0
19.7e-9 0.000343485230135 0
19.8e-9 0.00103293928612 0
19.9e-9 0.000920492463468 0
